Date,Open,High,Low,Close,Volume
2011-07-18,419.03,420.42,416.51,417.91,446460
2011-07-19,417.91,421.16,417.91,421.16,74670
2011-07-20,421.16,423.21,419.85,420.99,1501312
2011-07-21,420.99,424.39,418.89,420.66,60814
2011-07-22,420.66,421.57,418.95,421.02,198209
2011-07-25,421.02,423.55,416.97,419.99,148917
2011-07-26,419.99,419.99,415.84,415.84,67824
2011-07-27,415.84,420.57,415.5,418.91,201258
2011-07-28,418.91,421.04,417.07,417.21,56796
2011-07-29,417.21,417.68,414.01,416.76,126356
2011-08-01,416.76,420.54,416.75,420.54,52104
2011-08-02,420.54,420.54,414.07,414.61,244045
2011-08-03,414.61,414.61,407.6,409.27,260391
2011-08-04,409.27,409.85,407.35,408.24,109745
2011-08-05,408.24,408.24,390.13,399.33,1790741
2011-08-08,399.33,399.33,384.19,390.07,330868
2011-08-09,390.07,390.07,368.42,378.89,496109
2011-08-10,378.89,391.25,378.89,388.2,366792
2011-08-11,388.2,388.2,374.87,377.53,545466
2011-08-12,377.53,384.7,377.53,383.79,106095
2011-08-15,383.79,387.19,382.52,384.11,51730
2011-08-16,384.11,384.55,378.79,379.35,126145
2011-08-17,379.35,380.56,375.66,376.19,92573
2011-08-18,376.19,376.47,372.83,375.01,51925
2011-08-19,375.01,375.01,367.52,367.71,310411
2011-08-22,367.71,370.14,366.01,367.06,119052
2011-08-23,367.06,371.65,366.74,371.65,187861
2011-08-24,371.65,375.15,371.08,371.29,93768
2011-08-25,371.29,374.6,371.29,374.6,44931
2011-08-26,374.6,374.67,371.31,373.45,30728
2011-08-29,373.45,374.85,371.23,372.83,306042
2011-08-30,372.83,376.41,372.14,376.41,237706
2011-08-31,376.41,379.76,376.38,378.15,82402
2011-09-01,378.15,378.88,376.6,377.55,39680
2011-09-02,377.55,377.55,373.67,376.12,33461
2011-09-07,376.12,376.12,367.04,370.67,460640
2011-09-08,370.67,373.42,370.67,371.66,122618
2011-09-09,371.66,373.83,370.41,370.73,92332
2011-09-12,370.73,370.73,361.12,366.23,329294
2011-09-13,366.23,366.23,360.73,363.04,383455
2011-09-14,363.04,365.5,359.78,365.5,153101
2011-09-15,365.5,365.55,361.71,365.46,146171
2011-09-16,365.46,366.07,362.35,362.97,994042
2011-09-19,362.97,363.91,356.84,359.16,77609
2011-09-20,359.16,360.74,357.78,360.12,104844
2011-09-21,360.12,360.12,352.28,354.31,169113
2011-09-26,354.31,354.31,344.82,348.05,331179
2011-09-27,348.05,352.4,347.79,348.36,289997
2011-09-28,348.36,351.01,348.36,350.98,223168
2011-09-29,350.98,353.77,349.78,353.77,272402
2011-09-30,353.77,354.02,347.01,347.01,266805
2011-10-03,347.01,347.01,339.79,339.79,91092
2011-10-04,339.79,341.32,329.7,330.82,341351
2011-10-05,330.82,334.7,330.65,333.1,577180
2011-10-06,333.1,337.04,333.1,333.11,289740
2011-10-07,333.11,337.15,333.11,336.08,403614
2011-10-10,336.08,337.1,334.69,337.1,209825
2011-10-11,337.1,339.77,335.3,336.93,177396
2011-10-12,336.93,338.18,335.29,336.79,1074686
2011-10-13,336.79,338.73,334.9,336.68,112863
2011-10-14,336.68,337.82,335.35,337.82,411842
2011-10-17,337.82,342.12,337.82,342.12,1384519
2011-10-18,342.12,342.12,338.29,339.49,152364
2011-10-19,339.49,344.27,339.49,344.27,94831
2011-10-20,344.27,344.27,339.54,341.94,59794
2011-10-21,341.94,345.41,341.94,343.52,623254
2011-10-24,343.52,346.09,342.96,344.37,81036
2011-10-25,344.37,346.49,343.21,344.12,228999
2011-10-26,344.12,344.12,340.42,342.59,325474
2011-10-27,342.59,346.1,342.59,343.68,132720
2011-10-28,343.68,344.73,342.76,343.68,80444
2011-10-31,343.68,344.49,341.63,341.63,109112
2011-11-01,341.63,343.06,339.63,340.23,101522
2011-11-02,340.23,340.23,334.99,336.91,288998
2011-11-03,336.91,338.28,335.18,338.28,157522
2011-11-04,338.28,340.85,338.28,339.86,117170
2011-11-07,339.86,340.02,337.74,338.06,86417
2011-11-08,338.06,338.69,337.42,338.04,60762
2011-11-09,338.04,339.91,336.38,336.4,230398
2011-11-10,336.4,336.4,331.49,334.47,576909
2011-11-11,334.47,334.67,332.5,333.86,166638
2011-11-14,333.86,334.62,332.06,332.7,195432
2011-11-15,332.7,334.08,332.12,334.04,49959
2011-11-16,334.04,334.85,331.11,332.68,127538
2011-11-17,332.68,332.68,325.56,327.34,213993
2011-11-18,327.34,327.61,321.04,322.8,216921
2011-11-21,322.8,323.15,320.04,322.16,1587658
2011-11-22,322.16,324.1,320.0,322.19,256359
2011-11-23,322.19,322.19,317.57,319.88,78879
2011-11-24,319.88,322.78,316.77,317.86,76729
2011-11-25,317.86,318.28,310.69,313.1,641667
2011-11-28,313.1,313.48,310.24,310.42,73160
2011-11-29,310.42,311.21,308.24,309.68,94539
2011-11-30,309.68,309.92,305.38,308.85,220993
2011-12-01,308.85,311.81,308.62,311.05,372131
2011-12-02,311.05,311.29,308.36,310.85,97170
2011-12-05,310.85,310.87,304.71,306.7,98510
2011-12-06,306.7,307.38,304.22,305.44,65061
2011-12-07,305.44,305.84,301.73,302.59,2625267
2011-12-08,302.59,303.53,301.01,302.72,164958
2011-12-09,302.72,303.62,300.64,302.91,49266
2011-12-12,302.91,304.31,299.84,302.82,59751
2011-12-13,302.82,302.82,300.27,301.01,316910
2011-12-14,301.01,302.06,298.75,302.06,103796
2011-12-15,302.06,303.74,300.19,302.64,160980
2011-12-16,302.64,302.92,299.78,301.42,100992
2011-12-19,301.42,301.89,299.04,301.89,145854
2011-12-20,301.89,302.43,299.19,301.88,189410
2011-12-21,301.88,306.92,300.56,306.72,304236
2011-12-22,306.72,315.33,305.64,314.75,125740
2011-12-23,314.75,317.51,312.06,317.51,64217
2011-12-27,317.51,322.35,317.21,322.35,244096
2011-12-28,322.35,325.2,321.76,324.84,318370
2011-12-29,324.84,326.68,318.81,320.46,2173340
2011-12-30,320.46,323.49,319.72,322.11,90612
2012-01-03,322.11,324.65,318.03,318.03,20253
2012-01-04,318.03,322.07,318.03,320.62,55746
2012-01-05,320.62,320.62,315.13,315.33,54437
2012-01-06,315.33,315.59,312.03,314.38,103578
2012-01-09,314.38,314.91,311.42,313.65,18854
2012-01-10,313.65,314.88,313.3,314.85,210707
2012-01-11,314.85,315.4,314.01,314.75,126459
2012-01-12,314.75,315.43,310.54,313.79,161483
2012-01-13,313.79,315.08,312.39,314.52,13543
2012-01-16,314.52,314.52,311.76,313.17,21960
2012-01-17,313.17,314.81,310.34,314.81,335137
2012-01-18,314.81,316.57,313.96,316.57,183889
2012-01-19,316.57,318.1,312.0,314.88,133551
2012-01-20,314.88,314.92,313.01,313.01,147367
2012-01-23,313.01,316.11,313.01,316.11,122799
2012-01-24,316.11,317.46,312.96,313.47,194073
2012-01-25,313.47,316.6,313.22,315.86,135160
2012-01-26,315.86,318.28,315.71,318.28,91625
2012-01-27,318.28,320.65,317.92,320.65,142119
2012-01-30,320.65,322.81,318.57,318.57,68833
2012-01-31,318.57,322.88,318.19,322.88,611618
2012-02-01,322.88,324.29,319.99,321.49,228698
2012-02-02,321.49,321.69,317.1,317.1,116832
2012-02-03,317.1,318.05,315.57,317.73,36715
2012-02-06,317.73,319.32,317.18,318.28,447964
2012-02-07,318.28,318.28,311.19,312.59,145269
2012-02-08,312.59,313.8,309.72,312.76,252855
2012-02-09,312.76,313.19,307.87,308.52,239829
2012-02-10,308.52,309.13,307.81,308.49,201207
2012-02-13,308.49,308.82,305.94,308.82,77325
2012-02-14,308.82,309.09,304.7,305.23,24683
2012-02-15,305.23,310.18,304.89,310.18,33494
2012-02-16,310.18,310.18,307.22,307.22,171090
2012-02-17,307.22,309.63,307.22,309.33,415101
2012-02-20,309.33,310.59,308.74,310.59,183886
2012-02-21,310.59,311.75,309.23,309.26,85434
2012-02-22,309.26,309.79,306.41,306.41,276555
2012-02-23,306.41,308.05,305.15,306.25,298399
2012-02-24,306.25,307.95,305.54,305.81,118663
2012-02-27,305.81,307.74,305.81,305.98,86777
2012-02-28,305.98,308.94,305.98,308.94,165938
2012-02-29,308.94,313.58,308.94,313.48,257784
2012-03-01,313.48,314.53,311.05,313.53,72562
2012-03-02,313.53,315.2,313.13,313.38,95750
2012-03-05,313.38,313.4,312.57,312.99,202017
2012-03-06,312.99,314.68,311.45,312.01,61797
2012-03-07,312.01,312.09,310.38,312.09,27211
2012-03-08,312.09,312.14,310.37,311.15,93801
2012-03-09,311.15,311.35,308.51,309.27,123373
2012-03-12,309.27,311.16,308.47,310.17,61249
2012-03-13,310.17,310.17,308.48,309.83,114765
2012-03-14,309.83,312.31,309.37,310.62,45939
2012-03-15,310.62,314.88,310.62,314.11,127049
2012-03-16,314.11,316.82,308.87,311.27,319422
2012-03-19,311.27,313.03,308.38,308.79,118130
2012-03-20,308.79,310.94,308.79,308.95,227850
2012-03-21,308.95,311.09,307.67,309.83,247373
2012-03-22,309.83,312.37,307.89,307.89,56670
2012-03-23,307.89,311.81,307.43,309.82,39103
2012-03-26,309.82,312.48,309.66,310.65,159090
2012-03-27,310.65,310.77,308.52,308.97,98881
2012-03-28,308.97,310.69,307.83,308.75,266559
2012-03-29,308.75,309.74,307.69,309.49,80658
2012-03-30,309.49,310.92,306.7,308.91,71993
2012-04-02,308.91,311.83,307.96,311.36,312578
2012-04-03,311.36,311.67,309.16,309.37,51664
2012-04-04,309.37,310.32,308.29,308.63,80443
2012-04-05,308.63,308.75,298.51,306.15,12234476
2012-04-10,306.15,306.5,299.99,302.02,48642
2012-04-11,302.02,302.32,300.5,301.51,88391
2012-04-12,301.51,303.59,301.3,303.59,25260
2012-04-17,303.59,304.29,303.14,303.44,19386
2012-04-18,303.44,303.86,303.0,303.43,39930
2012-04-19,303.43,304.59,303.33,304.59,40909
2012-04-20,304.59,304.66,302.41,303.16,128684
2012-04-23,303.16,303.49,301.43,302.46,81500
2012-04-24,302.46,302.63,301.28,301.38,328028
2012-04-25,301.38,302.51,300.92,302.11,104413
2012-04-26,302.11,303.21,299.48,300.06,182646
2012-04-27,300.06,302.38,300.06,301.76,225272
2012-05-02,301.76,302.87,300.04,301.7,165754
2012-05-03,301.7,304.48,300.68,303.32,3332807
2012-05-04,303.32,303.7,302.07,302.69,150149
2012-05-07,302.69,305.3,300.83,301.24,377856
2012-05-08,301.24,301.46,299.06,299.06,27025
2012-05-09,299.06,302.16,297.91,300.27,58651
2012-05-10,300.27,305.84,299.28,303.62,966354
2012-05-11,303.62,306.6,303.11,306.31,223005
2012-05-14,306.31,307.61,303.12,306.89,174371
2012-05-15,306.89,308.87,306.13,307.23,232273
2012-05-16,307.23,307.24,303.48,305.38,725519
2012-05-17,305.38,306.21,304.48,304.54,63422
2012-05-18,304.54,304.75,302.6,303.25,224603
2012-05-21,303.25,306.29,302.83,305.03,456731
2012-05-22,305.03,305.57,298.44,301.92,413364
2012-05-23,301.92,303.07,299.41,301.34,535634
2012-05-28,301.34,301.74,298.65,299.65,65548
2012-05-29,299.65,301.5,298.86,298.86,100024
2012-05-30,298.86,299.17,295.8,299.17,41181
2012-05-31,299.17,299.87,293.19,293.96,97700
2012-06-01,293.96,294.19,288.05,288.2,128656
2012-06-04,288.2,294.94,287.85,294.94,74950
2012-06-05,294.94,296.33,293.52,294.43,107683
2012-06-06,294.43,298.43,293.46,297.13,250187
2012-06-07,297.13,297.13,291.67,291.67,576331
2012-06-08,291.67,292.18,291.0,291.73,358523
2012-06-11,291.73,293.67,290.66,293.25,70740
2012-06-12,293.25,293.25,290.51,290.78,688532
2012-06-13,290.78,293.36,289.87,289.87,119723
2012-06-14,289.87,292.76,288.97,289.71,274932
2012-06-15,289.71,292.06,288.5,288.5,59112
2012-06-18,288.5,291.06,286.03,290.83,403497
2012-06-19,290.83,292.33,289.43,290.36,50687
2012-06-20,290.36,290.36,287.48,287.65,198720
2012-06-21,287.65,289.62,287.65,289.59,115110
2012-06-22,289.59,291.78,288.89,291.37,108526
2012-06-25,291.37,293.19,291.06,292.25,18712
2012-06-26,292.25,293.6,290.49,292.53,151635
2012-06-27,292.53,293.44,291.41,292.19,217962
2012-06-28,292.19,295.05,291.77,291.91,137002
2012-06-29,291.91,295.47,291.33,292.99,111893
2012-07-02,292.99,296.59,290.86,296.59,76238
2012-07-03,296.59,298.21,292.83,295.74,226808
2012-07-04,295.74,297.93,293.81,293.81,208666
2012-07-05,293.81,293.81,290.16,290.16,475261
2012-07-06,290.16,291.89,288.01,289.02,178932
2012-07-09,289.02,291.17,286.56,291.17,1076566
2012-07-10,291.17,291.3,289.61,290.95,175782
2012-07-11,290.95,293.55,289.23,293.55,211330
2012-07-12,293.55,295.51,292.49,295.19,76001
2012-07-13,295.19,295.19,290.89,291.62,206915
2012-07-16,291.62,296.2,291.62,296.2,41894
2012-07-17,296.2,297.31,294.65,297.31,166703
2012-07-18,297.31,299.85,296.84,299.43,223909
2012-07-19,299.43,301.85,298.85,301.2,395461
2012-07-20,301.2,302.05,299.44,301.31,144167
2012-07-23,301.31,301.31,297.78,299.26,163882
2012-07-24,299.26,302.21,298.97,302.21,50996
2012-07-25,302.21,303.75,300.97,303.49,158861
2012-07-26,303.49,308.22,302.93,308.08,168986
2012-07-27,308.08,309.36,307.09,308.62,198099
2012-07-30,308.62,311.84,307.69,309.76,77103
2012-07-31,309.76,314.34,309.05,313.58,294791
2012-08-01,313.58,313.78,310.71,313.02,2800636
2012-08-02,313.02,314.94,311.2,314.48,64396
2012-08-03,314.48,314.48,309.65,312.9,85175
2012-08-06,312.9,316.53,312.9,314.09,886972
2012-08-07,314.09,315.91,313.78,315.02,157750
2012-08-08,315.02,315.99,313.94,315.31,0
2012-08-09,315.31,315.31,311.71,313.94,81731
2012-08-10,313.94,315.86,313.02,313.44,123470
2012-08-13,313.44,315.3,313.07,314.39,43509
2012-08-14,314.39,316.64,313.35,316.35,27751
2012-08-15,316.35,320.93,315.93,318.39,89016
2012-08-16,318.39,319.92,316.88,319.09,310977
2012-08-17,319.09,323.46,317.86,320.94,352787
2012-08-20,320.94,322.08,320.16,321.48,78815
2012-08-21,321.48,324.12,321.48,321.85,134387
2012-08-22,321.85,323.21,321.07,322.65,227930
2012-08-23,322.65,323.49,322.19,323.22,60279
2012-08-24,323.22,326.76,322.91,324.89,64860
2012-08-27,324.89,327.65,322.19,323.06,92926
2012-08-28,323.06,323.3,320.91,323.3,52282
2012-08-29,323.3,324.74,322.96,323.16,69392
2012-08-30,323.16,324.14,320.45,321.05,67679
2012-08-31,321.05,323.91,320.62,322.38,170905
2012-09-03,322.38,322.41,319.83,319.83,118806
2012-09-04,319.83,321.16,318.92,321.01,106676
2012-09-05,321.01,321.13,319.24,319.51,196308
2012-09-10,319.51,320.04,318.36,320.04,239935
2012-09-11,320.04,322.06,319.56,320.67,219500
2012-09-12,320.67,322.69,319.03,321.15,410206
2012-09-13,321.15,322.12,319.01,320.59,62979
2012-09-14,320.59,321.26,318.08,318.68,246712
2012-09-17,318.68,320.38,317.64,318.93,57172
2012-09-18,318.93,321.66,318.62,320.61,86578
2012-09-19,320.61,321.55,319.12,320.45,301293
2012-09-20,320.45,321.61,317.4,317.4,169888
2012-09-21,317.4,320.35,317.37,320.15,92695
2012-09-24,320.15,320.15,316.6,316.98,105050
2012-09-25,316.98,318.45,316.89,318.45,63897
2012-09-26,318.45,318.45,316.42,318.38,177313
2012-09-27,318.38,323.15,318.38,321.27,702178
2012-09-28,321.27,325.05,321.13,323.97,193024
2012-10-01,323.97,325.94,321.05,325.77,202267
2012-10-02,325.77,332.84,325.22,329.41,301014
2012-10-03,329.41,329.88,323.96,323.96,110239
2012-10-04,323.96,324.17,318.44,318.44,929562
2012-10-05,318.44,319.24,316.21,319.04,55286
2012-10-08,319.04,319.35,317.38,318.54,1038510
2012-10-09,318.54,323.11,318.54,319.93,355569
2012-10-10,319.93,320.68,314.25,318.51,28054
2012-10-11,318.51,322.05,318.51,322.05,72748
2012-10-12,322.05,325.14,322.05,324.16,357300
2012-10-15,324.16,326.7,323.84,326.46,47350
2012-10-16,326.46,327.56,326.23,326.45,42747
2012-10-17,326.45,328.0,325.92,326.48,667865
2012-10-18,326.48,327.67,326.48,326.69,311479
2012-10-19,326.69,328.4,324.18,324.55,156113
2012-10-22,324.55,325.31,320.28,321.23,118247
2012-10-23,321.23,321.23,319.68,319.68,387189
2012-10-24,319.68,325.17,319.19,324.34,739230
2012-10-25,324.34,325.79,321.48,321.48,825354
2012-10-26,321.48,328.05,321.48,327.65,99823
2012-10-29,327.65,328.05,325.86,327.85,869373
2012-10-30,330.41,332.11,320.33,320.33,31422
2012-10-31,320.33,329.7,320.33,329.7,78317
2012-11-01,329.7,330.36,328.74,329.23,151652
2012-11-02,329.23,330.8,322.93,330.8,399972
2012-11-05,330.8,332.41,330.75,332.41,49221
2012-11-06,332.41,334.57,332.39,334.32,140134
2012-11-07,334.32,334.55,332.36,332.43,70254
2012-11-08,332.43,333.74,332.41,333.28,118281
2012-11-09,333.28,333.29,331.48,331.48,204191
2012-11-12,331.48,331.48,329.15,329.47,92669
2012-11-13,329.47,329.47,326.44,327.7,802030
2012-11-14,327.7,328.87,327.22,328.01,54390
2012-11-15,328.01,330.56,327.85,329.51,42440
2012-11-16,329.51,330.1,327.92,330.1,630491
2012-11-19,330.1,330.52,325.53,325.91,77152
2012-11-20,325.91,325.91,322.53,323.08,189224
2012-11-21,323.08,324.32,322.61,323.81,140057
2012-11-22,323.81,327.09,323.81,326.91,118068
2012-11-23,326.91,326.92,325.26,325.92,95775
2012-11-26,325.92,326.42,323.22,324.36,134431
2012-11-27,324.36,327.08,322.7,326.86,283903
2012-11-28,326.86,327.17,323.93,324.28,180908
2012-11-29,324.28,327.11,324.28,326.78,156871
2012-11-30,326.78,327.57,325.95,327.57,149903
2012-12-03,327.57,329.13,327.22,329.13,847616
2012-12-04,329.13,329.13,327.34,328.92,98255
2012-12-05,328.92,331.49,328.12,331.04,1269143
2012-12-06,331.04,332.06,330.85,330.99,67662
2012-12-07,330.99,331.47,329.74,329.74,106302
2012-12-10,329.74,330.46,328.32,329.85,239241
2012-12-11,329.85,331.36,328.96,331.28,3196361
2012-12-12,331.28,331.28,330.05,331.03,176999
2012-12-13,331.03,332.19,330.47,331.06,264105
2012-12-14,331.06,331.06,327.44,327.44,69648
2012-12-17,327.44,329.15,325.69,327.44,159100
2012-12-18,327.44,329.05,323.53,326.34,1205781
2012-12-19,326.34,327.87,325.54,327.37,234714
2012-12-20,327.37,332.82,327.37,330.99,426232
2012-12-21,330.99,331.63,328.97,331.6,1366932
2012-12-27,331.6,341.69,331.6,341.28,308817
2012-12-28,341.28,347.97,340.2,345.46,192926
2013-01-02,345.46,347.48,343.2,343.72,36532
2013-01-03,343.72,347.41,342.99,347.21,233913
2013-01-04,347.21,353.71,347.21,350.47,389834
2013-01-07,350.47,353.94,349.84,352.54,129849
2013-01-08,352.54,355.01,351.11,354.13,285032
2013-01-09,354.13,362.91,353.72,360.27,1228873
2013-01-10,360.27,364.41,360.27,361.65,422681
2013-01-11,361.65,367.77,361.56,365.26,555516
2013-01-14,365.26,366.1,362.97,364.8,308604
2013-01-15,364.8,365.74,360.38,360.38,176888
2013-01-16,360.38,361.09,357.97,360.88,1000659
2013-01-17,360.88,363.91,359.18,363.16,1216245
2013-01-18,363.16,363.73,360.43,363.23,694086
2013-01-21,363.23,367.09,362.8,362.8,4116075
2013-01-22,362.8,368.13,362.05,368.13,608931
2013-01-23,368.13,371.28,367.07,370.11,156379
2013-01-24,370.11,379.21,369.96,378.32,526197
2013-01-25,378.32,386.52,377.73,384.61,277120
2013-01-28,384.61,391.82,384.61,391.82,590869
2013-01-29,391.82,392.25,386.59,388.57,308122
2013-01-30,388.57,397.34,387.51,397.12,671093
2013-01-31,397.12,399.59,394.39,399.59,354069
2013-02-01,399.59,400.18,396.74,397.16,349131
2013-02-04,397.16,397.4,387.79,388.34,694349
2013-02-05,388.34,389.08,385.75,388.67,432730
2013-02-06,388.67,390.72,388.3,390.43,815512
2013-02-07,390.43,397.23,390.0,397.01,127529
2013-02-08,397.01,398.72,395.97,398.72,189302
2013-02-11,398.72,402.2,398.72,401.56,201889
2013-02-12,401.56,411.98,401.56,411.96,440038
2013-02-13,411.96,413.84,409.4,412.63,1020875
2013-02-14,412.63,413.56,408.38,410.25,276930
2013-02-15,410.25,410.26,407.65,408.42,145808
2013-02-18,408.42,408.48,400.13,401.77,457536
2013-02-19,401.77,401.77,388.77,393.29,740803
2013-02-20,393.29,393.29,380.81,382.7,956532
2013-02-21,382.7,387.47,382.7,387.17,151224
2013-02-22,387.17,391.41,387.17,387.67,317580
2013-02-25,387.67,387.67,382.68,383.38,465466
2013-02-26,383.38,383.38,364.44,366.52,648755
2013-02-27,366.52,375.52,366.52,373.37,230455
2013-02-28,373.37,382.2,372.21,382.04,245449
2013-03-01,382.04,384.28,380.64,382.84,116645
2013-03-04,382.84,382.84,377.49,378.94,92319
2013-03-05,378.94,382.69,376.52,382.69,139380
2013-03-06,382.69,385.79,382.69,384.65,31611
2013-03-07,384.65,388.59,384.65,386.0,132456
2013-03-08,386.0,394.53,384.92,389.87,18893
2013-03-11,389.87,392.23,380.71,382.16,71824
2013-03-12,382.16,388.21,382.16,388.18,65710
2013-03-13,388.18,388.67,382.44,382.44,256398
2013-03-14,382.44,382.53,376.91,377.96,187778
2013-03-15,377.96,381.42,376.63,379.54,407349
2013-03-18,379.54,379.54,374.67,375.18,219235
2013-03-19,375.18,377.49,375.11,375.15,68600
2013-03-20,375.15,378.71,374.1,377.15,67192
2013-03-21,377.15,383.59,377.15,379.41,591077
2013-03-22,379.41,381.56,378.21,380.91,363143
2013-03-25,380.91,383.32,380.91,381.53,180745
2013-03-26,381.53,383.15,380.45,381.67,155067
2013-03-27,381.67,382.0,379.56,381.31,83743
2013-03-28,381.31,384.45,380.24,384.29,211166
2013-04-02,384.29,386.97,380.91,383.48,153260
2013-04-03,383.48,384.42,381.28,382.13,551048
2013-04-04,382.13,384.86,380.28,382.77,223866
2013-04-05,382.77,384.17,380.06,381.12,96777
2013-04-08,381.12,384.25,380.19,384.25,136176
2013-04-09,384.25,384.25,380.62,382.87,727510
2013-04-10,382.87,388.0,382.79,387.89,3206353
2013-04-11,387.89,389.24,386.56,386.68,186904
2013-04-12,386.68,387.72,383.85,383.85,33975
2013-04-15,383.85,385.02,383.06,384.09,164227
2013-04-16,384.09,385.92,382.49,385.92,80015
2013-04-17,385.92,387.38,383.2,383.2,100031
2013-04-18,383.2,383.83,381.15,383.78,122216
2013-04-19,383.78,385.18,382.52,385.18,1152914
2013-04-22,385.18,391.93,385.18,386.63,113719
2013-04-23,386.63,388.51,386.38,387.01,62468
2013-04-24,387.01,396.81,387.01,395.46,200129
2013-04-25,395.46,397.66,392.57,397.25,321475
2013-04-26,397.25,398.66,396.71,396.71,110818
2013-04-29,396.71,398.41,396.49,398.41,579079
2013-04-30,398.41,400.58,398.21,400.19,164227
2013-05-07,400.19,407.97,399.24,406.91,423391
2013-05-08,406.91,411.58,406.91,408.29,195854
2013-05-09,408.29,410.21,408.21,409.54,113415
2013-05-10,409.54,409.66,408.32,408.55,443052
2013-05-13,408.55,409.16,404.43,407.21,169583
2013-05-14,407.21,407.55,404.24,406.47,226485
2013-05-15,406.47,412.07,405.02,412.07,90693
2013-05-16,412.07,416.52,411.72,412.72,1316356
2013-05-17,412.72,414.21,407.07,407.9,356633
2013-05-20,407.9,415.95,407.9,413.57,97553
2013-05-21,413.57,414.23,410.69,412.31,141238
2013-05-22,412.31,415.72,410.65,414.48,422529
2013-05-23,414.48,415.5,413.3,415.42,101027
2013-05-27,415.42,419.09,415.42,417.64,3654670
2013-05-28,417.64,421.82,417.32,418.68,425465
2013-05-29,418.68,423.18,418.68,421.95,175177
2013-05-30,421.95,429.93,421.95,429.85,132100
2013-05-31,429.85,431.55,428.86,430.15,40683272
2013-06-03,430.15,431.29,426.03,426.32,404723
2013-06-04,426.32,430.82,426.15,430.1,1488808
2013-06-05,430.1,436.47,429.93,436.47,991288
2013-06-06,436.47,437.56,436.0,436.24,1420800
2013-06-07,436.24,442.38,436.24,442.14,499969
2013-06-10,442.14,447.23,442.14,443.96,494647
2013-06-11,443.96,451.32,443.96,448.23,191235
2013-06-12,448.23,449.05,444.11,444.46,295270
2013-06-13,444.46,445.26,440.89,443.52,368896
2013-06-14,443.52,446.41,441.85,441.85,234169
2013-06-17,441.85,441.85,436.5,438.76,164242
2013-06-18,438.76,438.76,434.44,435.08,243207
2013-06-19,435.08,441.3,435.08,441.14,1230122
2013-06-20,441.14,443.4,434.92,436.66,180976
2013-06-21,436.66,441.08,436.66,438.6,608914
2013-06-24,438.6,440.92,438.48,440.4,207036
2013-06-25,440.4,441.65,438.88,439.17,110730
2013-06-26,439.17,444.16,438.95,443.29,155407
2013-06-27,443.29,443.94,441.93,443.1,135036
2013-06-28,443.1,444.07,441.89,443.77,72935
2013-07-01,443.77,446.31,440.82,441.99,128143
2013-07-02,441.99,443.87,436.73,437.7,297672
2013-07-03,437.7,439.21,436.88,437.4,153015
2013-07-04,437.4,440.55,437.17,440.08,102477
2013-07-05,440.08,441.61,439.44,440.25,176509
2013-07-08,440.25,441.31,438.58,441.31,1012913
2013-07-09,441.31,441.31,436.79,436.82,149236
2013-07-10,436.82,439.13,435.96,438.69,202474
2013-07-11,438.69,439.4,437.72,438.97,52785
2013-07-12,438.97,440.79,438.97,440.22,65926
2013-07-15,440.22,441.48,439.31,440.44,43475
2013-07-16,440.44,441.79,440.22,440.97,1794764
2013-07-17,440.97,442.68,440.21,442.68,145968
2013-07-18,442.68,443.98,442.13,443.83,343454
2013-07-19,443.83,446.98,443.5,444.2,481182
2013-07-22,444.2,450.15,443.55,449.18,56775
2013-07-23,449.18,451.99,448.19,451.14,275967
2013-07-24,451.14,452.75,450.55,452.34,313447
2013-07-25,452.34,456.52,452.34,456.18,806260
2013-07-26,456.18,456.8,450.34,450.7,490960
2013-07-29,450.7,451.53,449.92,450.54,142342
2013-07-30,450.54,457.18,450.53,457.16,274957
2013-07-31,457.16,462.19,456.82,462.04,1180467
2013-08-01,462.04,462.04,459.82,459.85,237203
2013-08-02,459.85,460.2,455.21,456.41,588176
2013-08-05,456.41,456.45,452.1,452.24,191776
2013-08-06,452.24,453.54,450.85,453.32,104975
2013-08-07,453.32,453.36,447.75,448.31,186596
2013-08-08,448.31,449.34,445.61,446.26,65018
2013-08-09,446.26,446.4,444.86,445.61,97681
2013-08-12,445.61,445.61,443.0,443.88,173185
2013-08-13,443.88,445.22,443.42,445.22,188250
2013-08-14,445.22,446.23,444.84,446.23,106000
2013-08-15,446.23,449.28,446.23,449.03,233295
2013-08-16,449.03,449.03,446.93,448.59,106569
2013-08-19,448.59,451.87,448.02,450.85,795098
2013-08-20,450.85,450.92,449.53,449.85,136689
2013-08-21,449.85,449.85,447.14,448.01,255856
2013-08-22,448.01,451.7,447.75,450.93,195160
2013-08-23,450.93,451.1,450.13,450.73,388955
2013-08-26,450.73,450.73,449.12,449.22,118318
2013-08-27,449.22,449.84,444.9,447.08,317682
2013-08-28,447.08,447.08,441.93,443.11,240116
2013-08-29,443.11,445.27,443.05,445.27,196257
2013-08-30,445.27,445.88,442.71,444.17,67438
2013-09-02,444.17,445.06,439.9,445.06,49609
2013-09-03,445.06,445.81,438.83,443.78,11984151
2013-09-04,443.78,448.92,443.54,448.92,46427
2013-09-05,448.92,452.67,448.61,450.51,134260
2013-09-09,450.51,452.17,449.89,450.8,71159
2013-09-10,450.8,451.06,449.62,450.0,50825
2013-09-11,450.0,451.01,449.11,450.38,198718
2013-09-12,450.38,452.98,449.78,451.72,301777
2013-09-13,451.72,451.99,449.58,449.87,33095
